,Benchmark,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Married_yes
267,0.257201893058312,0.1463335342502942,0.07090682929517117,0.24708360883819594,0.007037985904902446,-0.09359399117174905,-0.0012547902568040856
311,0.3521982988896586,0.10612748433150089,0.06368479270274964,0.0845558861613906,0.01801679588516695,0.1605639105764974,0.0004138956589169401
444,0.31567643354702796,0.17298711359603067,0.04979229621207682,-0.0098380896560021,0.018215197184205924,0.18266691394908013,0.01986918390755937
503,0.6128921976890465,0.3134194176835149,0.2151176909735871,0.18956698363165111,0.002655606490357082,0.07158446206331655,0.005162536949569877
495,0.3481291179411891,0.09775072958391379,0.014967482026667445,0.12160658224794486,-0.004883311091355415,0.16815953344259466,0.013998460868566029
33,0.33897748844715225,0.047491309837472254,0.08880819032279082,0.08110885415511714,0.014820099524451725,0.17719656331202557,0.012542682254866136
9,0.685123686870718,0.18170315930161535,0.2666721431657659,0.2566060396377579,0.008555270139237403,0.08638541483976721,-0.01271828720642765
160,0.3332039025761637,-0.023703107056485928,0.1380925034454906,0.11881588178019137,0.01426462124465039,0.16318604910571813,0.015877740013452706
285,0.38317100973817236,0.1100364111594252,0.08585734425407716,0.06665251344430122,0.014596373616848008,0.14523024646933808,-0.00362809245808805
295,0.36070889583816435,-0.035642496658663606,0.14864494025240263,0.04931374510558881,0.0015308704878518964,0.18288218572118786,-0.0020373836579923523
277,0.3658157815228096,0.12062176995747145,0.07864090175429393,0.03863505903531616,0.013548039816500311,0.15871567612589102,0.011487238245181788
563,0.356495290036653,0.1617508745599482,-4.520211641498879e-05,0.08340343168184954,0.013941894176566364,0.15739820431306234,0.00887722025001057
484,0.3036706525211277,0.15735941944405812,0.02713935405533071,-0.024250156399406895,0.009498072137924446,0.19783532133610465,0.005043775874778279
496,0.34499743032980124,0.019362364154263907,0.043133994645798104,0.1302971059558102,0.016220348789156167,0.17461754801344206,0.01091419653038579
182,0.30769486221786996,0.03445605344659945,0.01739593559771445,0.10486889748329659,0.05970530135192255,0.1882605026149444,0.01787065651464846
590,0.3785337177266249,0.09099902094979295,0.07114916018054296,0.09257360263597661,-0.012223021018333105,0.1543309868382593,0.008564316442197427
36,0.7652434904324645,0.1165600387252323,-0.057433335382820964,-0.06559185332121133,-0.01106296915622271,0.7387734036341108,-0.01918590244977591
156,0.3275962339539815,0.12455204841225206,-0.008209133557365914,0.0787260184776406,0.010398838646209397,0.1729493408714153,-0.0011512533455362106
2,0.3288718209776172,0.1458684140058609,-0.007357978923206104,0.01701486113546965,0.014980631504182572,0.19688716043185744,0.0033617010946949805
508,0.30531319944091295,0.1289573501673524,0.06429212553345463,0.0029386037413559702,0.019877671641209356,0.17571541809206848,0.012357501829419474
497,0.3266154854460669,0.035173029653058734,0.035106988281635804,0.0966844291707235,0.03633799944495854,0.18607787413728358,0.013979965084798384
308,0.6968302518111993,0.5365376018780026,0.03586895241627839,0.046940904878921975,0.00016823015676225547,0.07887944444780447,0.015011688797770758
289,0.32684480020426115,0.17472100932886347,0.012512989886283602,0.02502542120325725,0.012216658367922675,0.18000090043052688,-0.0017446429423381908
560,0.34028764171756537,0.1279754945144294,0.0019820768967668935,0.08986061049861657,0.01372034794920231,0.17341366735946073,0.010831776058896183
414,0.723277100029439,-0.04854472115884072,-0.17202654657342517,0.12669706795629782,-0.024348871975578088,0.8137744031791921,-0.018430011181465672
421,0.7650262139909394,0.04720667467646664,0.12107899883548781,0.07895719057612069,0.013270888644294439,0.5549175098123409,0.03311422297213307
141,0.32202334126048676,0.2113470835458417,0.005683841707001172,0.03829802335340467,0.016858974100527,0.153035971191599,0.012343764384209654
223,0.3489142755314175,0.16237004654016285,0.0881504224631881,-0.03981366967773337,0.009359958526438733,0.16985789492782122,0.0077059718030851815
183,0.712855335241424,0.24850119895012487,0.06831423194283993,0.3434292216248468,0.013924889310881738,0.0981893282855469,-0.0005366171161091013
599,0.3354474732616204,0.19673058463475784,0.0008332300190097378,0.002205492021446195,0.01052204307686522,0.17740594700764778,0.005506939026742111
511,0.28654443005903923,0.06828906272573759,0.08976773680146913,0.009134796297752094,0.01268751129737924,0.20172495442410426,0.014022013174508133
117,0.3366174339428044,0.11192020925602256,0.05415421015107738,0.09398166347148205,0.019722259180191618,0.15475044719142966,0.018693256917691876
1,0.6582644458365363,0.30778504505848425,0.083377397312282,0.3258956091916482,0.013374631344255419,0.08219828689732492,0.012691219693625222
113,0.32045342889001477,0.20673072658695843,-0.003828123267595266,0.0008681175021518857,0.010729415083017719,0.18033624360543152,0.0016996172162316281
593,0.3738257187678834,0.07626870829209163,0.07763910559698198,0.08210676552587481,-0.02189829402013338,0.1632085220709635,0.004653445121111265
165,0.3590123870949363,0.05566479995323137,0.10769296931749374,0.05513165184652081,0.016849411225949604,0.17086332808530183,0.009128475645034136
184,0.3419399553999956,0.12737191627743205,0.0005367431091865485,0.09071600269994749,0.013153131314353096,0.17257886662675223,0.010058510345207555
372,0.34490658656199713,0.13351121875959648,0.027385221146409244,0.05892253995996428,0.01621008875288356,0.1700131393980691,0.0203831264694992
274,0.3416602710005519,0.09667239683182846,0.0039150374921799215,0.09175798644919242,0.011188601053503734,0.1855721631230695,0.00974858837356037
0,0.32655890075943567,0.2329611707814326,-0.0038336627632331913,-0.00844956614703774,0.012088678799632041,0.16877719350588016,0.007281799308818751
566,0.33819298565306344,0.1350600096628291,-0.00909369735589257,0.06968495682973175,0.015397240214033686,0.18508160907607102,-0.003374669982132516
540,0.31515230234489255,0.0857219604926027,0.03881393980689116,0.09614748447261302,0.017621652195941827,0.1761952207297924,0.01449735145752152
500,0.29901589989229416,0.01158250161103149,0.16693480513406667,0.058849476574358975,-0.04884597480676023,0.19403056978437394,-0.016373665565319176
383,0.31900307935174244,0.19405654955694118,0.00023134008925007027,0.0005648101670700735,0.009679607163664027,0.18492403793365994,-0.0022828937686847797
405,0.3305593980072097,0.013529325644731733,0.003644719344540218,0.17154224178306735,0.010013283030177204,0.18807123161425035,0.002595671583420516
561,0.29543796135446154,-0.07003091282152596,0.05940629038078127,0.12289442468872983,0.005080036682464561,0.19749242697609237,0.010971548579234828
20,0.6755048989566418,-0.03470222712083319,0.08890173598301808,0.025211903557170706,0.02553200996924428,0.7407916069459481,0.013019423260808401
176,0.34600500156834724,0.055438067010846144,0.06969818610286267,0.11009918931014243,0.01743848345996477,0.1628853582268778,0.014942430403103914
335,0.36402617033295864,0.13279717819184145,0.03845871072459786,0.03943845389358913,0.010551336467369115,0.16888404823485395,0.010266193134284438
379,0.35889417064131607,0.14035799757018155,-0.006683970555921885,0.08407396683996578,0.009888373493206802,0.16813468760772426,0.002447453327124409
545,0.3567481590627252,0.052771557919521685,0.060488297930958404,0.06178224263646044,0.01302832677161391,0.1783727674866633,-0.00047488050816535393
171,0.29219377939841545,0.05956613359835556,0.04648372639813673,0.11222954325997503,0.037772791811726714,0.1765445155381384,0.022280884599076563
519,0.6082688403279319,0.35173680617292175,0.23179650757268783,0.0939041441307046,0.0077947423256776675,0.06650521073770133,0.04339104152261463
507,0.6357488575315602,0.41986131353998896,0.1865222307225551,0.06592074145078144,0.0045474849429873515,0.06973933124218444,0.03086908932875598
152,0.6571456199516413,0.06766664012412502,0.07076747675175724,0.4912395249355418,0.005986330087079669,0.06980715751553768,0.028971213605639683
413,0.36070804055668987,0.06752648122501555,0.09714595861244991,0.08636396661821796,0.016268587338737282,0.15041679349969808,0.014418341198661144
581,0.6552518722644881,0.3643647227446735,0.32369318300175315,-0.013962208460418563,0.0009824100224636847,0.07170526002619326,0.040764333644452214
316,0.3515633673519793,0.08479984235746155,0.00911394444343641,0.14098877351282804,0.015171725204730322,0.16355487704083596,0.010042719212835532
258,0.62368411910268,-0.006836489375927941,0.2743401658539272,0.4578007647947789,0.010297439417488662,0.06195064918353145,-0.017027683030983547
474,0.3348205133151471,0.1567192906152964,0.008454702464827766,0.10591218736077748,0.02054928614002231,0.14783058819616224,0.004596798633495859
337,0.2981280790960777,0.1214866158393793,0.12924406841390496,-0.04353119202218562,0.020486050214457034,0.1740583445383178,0.010371153767327352
538,0.6214623645324272,0.13060777548638358,0.32380877745053166,0.2484305546316061,-0.002577935957886683,0.061964684812357854,-0.004985726664234126
504,0.36453209231660305,0.09610322310450974,0.01923168833411607,0.13166626852854182,0.005619707030816872,0.15828622452168,0.011603366064654909
398,0.3490755705816311,0.0900823709142125,0.06327734368962827,0.08888554587256743,0.015872070324968054,0.1692670629904912,0.0006070346470883669
423,0.6629043607112721,-0.045055300881548424,-0.03568954667354773,-0.017507347076322614,0.0076788118953593255,0.8753438687064778,-0.007472321840748816
605,0.6469761944669787,0.3809721978635606,-0.06381659406105587,0.24389797046991016,0.18022025857811264,0.07561057085279525,-0.004507246953823325
480,0.3070862273667324,0.09403980087718054,0.005863692625272314,0.14656304743992135,0.018590719551504983,0.16134124166681807,0.012693924345020783
422,0.32736935077021617,-0.018556252045287658,0.09386232282853443,0.14196934403636113,0.013105535329466927,0.16989334518004257,0.011924404825501249
119,0.2882053719681303,0.13304736684547605,0.06549481345296958,-0.020334883720149032,0.008810338924738115,0.1946983078961711,-0.013808597700407972
256,0.7612951598366942,0.23798429639081908,0.07249114604647153,-0.04300635525881703,0.02089387720681082,0.5459404946454625,0.027570582161933685
249,0.3260234375375911,-0.013354182667787496,0.08641117622433345,0.16205605079234514,0.015142746796920018,0.1614779945530674,0.015428356304391202
